Year,Month,Country,Fuel,Share_bins,Hour,Cumulative_Hours
2017,4,Belgium,Coal,<85%,0.0,720.0
2017,4,Belgium,Coal,<90%,0.0,720.0
2017,4,Belgium,Coal,<95%,0.0,720.0
2017,4,Belgium,Coal,>=95%,0.0,720.0
2017,4,Belgium,Fossil fuel,<1%,0.0,0.0
2017,4,Belgium,Fossil fuel,<3%,0.0,0.0
2017,4,Belgium,Fossil fuel,<5%,0.0,0.0
2017,4,Belgium,Fossil fuel,<10%,0.0,0.0
2017,4,Belgium,Fossil fuel,<15%,2.0,2.0
2017,4,Belgium,Fossil fuel,<20%,21.0,23.0
2017,4,Belgium,Fossil fuel,<25%,82.0,105.0
2017,4,Belgium,Fossil fuel,<30%,126.0,231.0
2017,4,Belgium,Fossil fuel,<35%,130.0,361.0
2017,4,Belgium,Fossil fuel,<40%,159.0,520.0
2017,4,Belgium,Fossil fuel,<45%,160.0,680.0
2017,4,Belgium,Fossil fuel,<50%,40.0,720.0
2017,4,Belgium,Fossil fuel,<55%,0.0,720.0
2017,4,Belgium,Fossil fuel,<60%,0.0,720.0
2017,4,Belgium,Fossil fuel,<65%,0.0,720.0
2017,4,Belgium,Fossil fuel,<70%,0.0,720.0
2017,4,Belgium,Fossil fuel,<75%,0.0,720.0
2017,4,Belgium,Fossil fuel,<80%,0.0,720.0
2017,4,Belgium,Fossil fuel,<85%,0.0,720.0
2017,4,Belgium,Fossil fuel,<90%,0.0,720.0
2017,4,Belgium,Fossil fuel,<95%,0.0,720.0
2017,4,Belgium,Fossil fuel,>=95%,0.0,720.0
2017,4,Belgium,Gas,<1%,0.0,0.0
2017,4,Belgium,Gas,<3%,0.0,0.0
2017,4,Belgium,Gas,<5%,0.0,0.0
2017,4,Belgium,Gas,<10%,0.0,0.0
2017,4,Belgium,Gas,<15%,2.0,2.0
2017,4,Belgium,Gas,<20%,21.0,23.0
2017,4,Belgium,Gas,<25%,82.0,105.0
2017,4,Belgium,Gas,<30%,126.0,231.0
2017,4,Belgium,Gas,<35%,130.0,361.0
2017,4,Belgium,Gas,<40%,159.0,520.0
2017,4,Belgium,Gas,<45%,160.0,680.0
2017,4,Belgium,Gas,<50%,40.0,720.0
2017,4,Belgium,Gas,<55%,0.0,720.0
2017,4,Belgium,Gas,<60%,0.0,720.0
2017,4,Belgium,Gas,<65%,0.0,720.0
2017,4,Belgium,Gas,<70%,0.0,720.0
2017,4,Belgium,Gas,<75%,0.0,720.0
2017,4,Belgium,Gas,<80%,0.0,720.0
2017,4,Belgium,Gas,<85%,0.0,720.0
2017,4,Belgium,Gas,<90%,0.0,720.0
2017,4,Belgium,Gas,<95%,0.0,720.0
2017,4,Belgium,Gas,>=95%,0.0,720.0
2017,4,Bosnia and Herzegovina,Coal,<1%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<3%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<5%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<10%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<15%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<20%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<25%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<30%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<35%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<40%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<45%,0.0,0.0
2017,4,Bosnia and Herzegovina,Coal,<50%,2.0,2.0
2017,4,Bosnia and Herzegovina,Coal,<55%,6.0,8.0
2017,4,Bosnia and Herzegovina,Coal,<60%,2.0,10.0
2017,4,Bosnia and Herzegovina,Coal,<65%,4.0,14.0
2017,4,Bosnia and Herzegovina,Coal,<70%,31.0,45.0
2017,4,Bosnia and Herzegovina,Coal,<75%,25.0,70.0
2017,4,Bosnia and Herzegovina,Coal,<80%,63.0,133.0
2017,4,Bosnia and Herzegovina,Coal,<85%,176.0,309.0
2017,4,Bosnia and Herzegovina,Coal,<90%,180.0,489.0
2017,4,Bosnia and Herzegovina,Coal,<95%,128.0,617.0
2017,4,Bosnia and Herzegovina,Coal,>=95%,49.0,666.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<1%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<3%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<5%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<10%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<15%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<20%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<25%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<30%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<35%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<40%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<45%,0.0,0.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<50%,2.0,2.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<55%,6.0,8.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<60%,2.0,10.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<65%,4.0,14.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<70%,31.0,45.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<75%,25.0,70.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<80%,63.0,133.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<85%,176.0,309.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<90%,180.0,489.0
2017,4,Bosnia and Herzegovina,Fossil fuel,<95%,128.0,617.0
2017,4,Bosnia and Herzegovina,Fossil fuel,>=95%,49.0,666.0
2017,4,Bosnia and Herzegovina,Gas,<1%,720.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<3%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<5%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<10%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<15%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<20%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<25%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<30%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<35%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<40%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<45%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<50%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<55%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<60%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<65%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<70%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<75%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<80%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<85%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<90%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,<95%,0.0,720.0
2017,4,Bosnia and Herzegovina,Gas,>=95%,0.0,720.0
2017,4,Bulgaria,Coal,<1%,0.0,0.0
2017,4,Bulgaria,Coal,<3%,0.0,0.0
2017,4,Bulgaria,Coal,<5%,0.0,0.0
2017,4,Bulgaria,Coal,<10%,0.0,0.0
2017,4,Bulgaria,Coal,<15%,0.0,0.0
2017,4,Bulgaria,Coal,<20%,0.0,0.0
2017,4,Bulgaria,Coal,<25%,0.0,0.0
2017,4,Bulgaria,Coal,<30%,0.0,0.0
2017,4,Bulgaria,Coal,<35%,56.0,56.0
2017,4,Bulgaria,Coal,<40%,223.0,279.0
2017,4,Bulgaria,Coal,<45%,197.0,476.0
2017,4,Bulgaria,Coal,<50%,66.0,542.0
2017,4,Bulgaria,Coal,<55%,77.0,619.0
2017,4,Bulgaria,Coal,<60%,73.0,692.0
